Date,Open,High,Low,Close,Volume,Adj Close
2016-09-27,3195.00,3220.00,3180.00,3190.70,174700,3190.70
2016-09-26,3184.00,3220.00,3161.05,3199.6499,232100,3199.6499
2016-09-23,3169.00,3186.95,3150.3999,3182.20,155100,3182.20
2016-09-22,3152.00,3175.50,3142.1499,3149.30,287600,3149.30
2016-09-21,3162.00,3179.00,3135.00,3153.00,250000,3153.00
2016-09-20,3170.00,3200.00,3150.3501,3157.80,281100,3157.80
2016-09-19,3167.00,3174.8999,3141.00,3157.3501,132800,3157.3501
2016-09-16,3141.00,3178.1499,3135.00,3150.1499,208300,3150.1499
2016-09-15,3163.8999,3179.80,3132.05,3139.45,111800,3139.45
2016-09-14,3149.95,3170.00,3135.00,3157.80,140500,3157.80
2016-09-13,3137.6001,3137.6001,3137.6001,3137.6001,000,3137.6001
2016-09-12,3153.00,3185.00,3132.00,3137.6001,167400,3137.6001
2016-09-09,3172.50,3225.00,3170.6001,3193.30,199500,3193.30
2016-09-08,3153.1499,3198.00,3142.00,3188.45,200500,3188.45
2016-09-07,3136.00,3157.6499,3115.6499,3138.8501,152500,3138.8501
2016-09-06,3131.00,3145.00,3115.50,3133.05,132500,3133.05
2016-09-05,3123.05,3123.05,3123.05,3123.05,000,3123.05
2016-09-02,3097.1001,3139.00,3082.1001,3123.05,196200,3123.05
2016-09-01,3070.05,3108.8999,3066.30,3097.6499,272300,3097.6499
2016-08-31,3097.50,3130.1499,3079.80,3089.8501,478100,3089.8501
2016-08-30,3064.00,3100.00,3041.00,3090.75,215600,3090.75
2016-08-29,3055.00,3059.00,3017.50,3052.1499,145800,3052.1499
2016-08-26,3060.00,3071.05,3025.00,3040.3999,234500,3040.3999
2016-08-25,3051.00,3078.00,3041.00,3050.30,464700,3050.30
2016-08-24,3025.00,3044.00,3007.20,3039.80,253900,3039.80
2016-08-23,3023.00,3023.8501,2995.00,3009.20,217700,3009.20
2016-08-22,3018.00,3024.75,2983.00,3013.00,173300,3013.00
2016-08-19,3030.00,3035.8501,3003.00,3010.1499,173800,3010.1499
2016-08-18,3030.00,3043.00,3015.6499,3027.20,264700,3027.20
2016-08-17,2982.1001,3019.8999,2982.1001,3004.6499,352600,3004.6499
2016-08-16,3009.00,3017.95,2982.00,3006.8501,304600,3006.8501
2016-08-15,3011.1499,3011.1499,3011.1499,3011.1499,000,3011.1499
2016-08-12,3007.70,3022.00,2984.00,3011.1499,241800,3011.1499
2016-08-11,2994.95,3023.6499,2973.30,3010.8501,227900,3010.8501
2016-08-10,3032.00,3032.00,2988.00,2999.6499,249800,2999.6499
